vehicle_id,vehicle_type,driver_id,fuel_efficiency,maintenance_cost
V0579,Motorbike,D00579,11.27138394,126.3308419
V0580,Truck,D00580,8.363687119,363.8111301
V0581,Motorbike,D00581,11.72084391,151.0162256
V0582,Truck,D00582,5.321197561,80.80392624
V0583,Van,D00583,6.333992352,266.6721553
V0584,Truck,D00584,11.86372233,126.1787946
V0585,Motorbike,D00585,7.123706553,378.2497947
V0586,Motorbike,D00586,13.57587676,156.9046295
V0587,Van,D00587,5.585908877,204.1126503
V0588,Motorbike,D00588,7.154819828,305.3476631
V0589,Van,D00589,14.98560248,178.2357249
V0590,Motorbike,D00590,9.330761026,220.0946523
V0591,Motorbike,D00591,12.02965664,417.029797
V0592,Motorbike,D00592,6.826630489,130.6444323
V0593,Van,D00593,11.09868735,86.99071527
V0594,Truck,D00594,12.26106068,197.7610033
V0595,Van,D00595,8.144766359,240.9695452
V0596,Truck,D00596,13.28897112,294.196677
V0597,Van,D00597,11.03417578,217.5906633
V0598,Van,D00598,8.891230096,405.4602651
V0599,Van,D00599,10.57642393,67.69376945
V0600,Truck,D00600,10.76760847,244.2953922
V0601,Truck,D00601,6.655352927,222.0151616
V0602,Van,D00602,9.027323699,341.4103209
V0603,Motorbike,D00603,8.43430588,484.8243134
V0604,Van,D00604,9.009027226,279.668933
V0605,Van,D00605,12.61110588,494.0945811
V0606,Motorbike,D00606,9.825384075,186.0122277
V0607,Van,D00607,14.40316153,63.89065964
V0608,Truck,D00608,7.936764134,124.5484254
V0609,Van,D00609,9.157035783,227.8061981
V0610,Truck,D00610,12.8695681,192.3502591
V0611,Motorbike,D00611,10.46024593,93.67435894
V0612,Truck,D00612,10.47028146,244.6970485
V0613,Van,D00613,5.53340163,202.1520972
V0614,Truck,D00614,8.985996627,105.1786492
V0615,Truck,D00615,7.707337324,183.2527088
V0616,Motorbike,D00616,14.99335123,448.8962249
V0617,Truck,D00617,8.083550706,185.9219895
V0618,Truck,D00618,13.84496535,371.2799405
V0619,Van,D00619,11.76233735,325.4211858
V0620,Truck,D00620,8.409164092,242.2315231
V0621,Truck,D00621,10.43534378,157.5615366
V0622,Motorbike,D00622,13.4053588,216.0566147
V0623,Motorbike,D00623,13.83368298,316.4482461
V0624,Motorbike,D00624,6.60393875,207.8389466
V0625,Motorbike,D00625,8.395731412,146.7033951
V0626,Van,D00626,8.352231802,102.408237
V0627,Truck,D00627,5.420447961,445.8951221
V0628,Motorbike,D00628,10.9823776,248.1408391
V0629,Motorbike,D00629,13.54820053,331.3437448
V0630,Motorbike,D00630,8.815743878,270.6846625
V0631,Van,D00631,12.40035945,442.6549333
V0632,Truck,D00632,11.27700414,296.1206836
V0633,Motorbike,D00633,8.756487355,266.3516381
V0634,Motorbike,D00634,6.410597995,466.0704457
V0635,Motorbike,D00635,12.09323853,373.8603182
V0636,Truck,D00636,13.54565169,100.1974583
V0637,Truck,D00637,11.85854492,129.9670075
V0638,Truck,D00638,5.17878484,404.2052883
V0639,Motorbike,D00639,7.162328944,426.1330945
V0640,Truck,D00640,5.694799849,295.3358731
V0641,Truck,D00641,10.703861,299.5048525
V0642,Motorbike,D00642,12.56477679,334.3698333
V0643,Truck,D00643,6.105791871,247.6020984
V0644,Motorbike,D00644,13.38337821,356.0896056
V0645,Van,D00645,10.55508978,98.8165659
V0646,Motorbike,D00646,11.89969012,482.5756591
V0647,Van,D00647,14.71401849,387.5696707
V0648,Motorbike,D00648,5.836809882,334.0283918
V0649,Motorbike,D00649,14.01224023,192.3449257
V0650,Truck,D00650,6.26102696,122.4299694
V0651,Truck,D00651,8.929588066,234.2043337
V0652,Truck,D00652,13.51438696,347.7095333
V0653,Van,D00653,14.06254237,335.1693845
V0654,Motorbike,D00654,10.06371674,222.1885198
V0655,Van,D00655,10.94104638,325.9788772
V0656,Van,D00656,12.08147335,416.186733
V0657,Truck,D00657,13.32758668,61.82814755
V0658,Motorbike,D00658,6.215111695,252.7794716
V0659,Motorbike,D00659,13.10069308,391.3498528
V0660,Truck,D00660,9.812761505,295.7650117
V0661,Van,D00661,9.506234251,343.1642396
V0662,Truck,D00662,9.23899752,282.5043767
V0663,Van,D00663,10.09211585,496.3435451
V0664,Van,D00664,14.45050553,74.57969142
V0665,Truck,D00665,10.48203773,270.9701698
V0666,Van,D00666,14.53177538,91.1374471
V0667,Van,D00667,6.802901306,121.903503
V0668,Van,D00668,12.24135979,222.3672577
V0669,Van,D00669,13.12239539,119.9930412
V0670,Truck,D00670,11.79128831,483.6592247
V0671,Motorbike,D00671,11.0692228,476.0553995
V0672,Motorbike,D00672,10.64812781,201.2493408
V0673,Van,D00673,13.60930483,337.8864704
V0674,Truck,D00674,13.21646597,290.1889943
V0675,Motorbike,D00675,6.222887212,417.0141412
V0676,Motorbike,D00676,13.48587657,332.3505244
V0677,Truck,D00677,9.140686194,50.11360452
V0678,Van,D00678,7.5369683,393.4284735
V0679,Truck,D00679,13.69768568,386.0816546
V0680,Van,D00680,9.320247996,279.3752175
V0681,Truck,D00681,13.0836469,456.313538
V0682,Van,D00682,7.63403612,458.8007926
V0683,Van,D00683,5.039293214,285.7602545
V0684,Van,D00684,9.954591929,323.594704
V0685,Van,D00685,6.002282566,498.4349324
V0686,Van,D00686,12.54375956,184.4691057
V0687,Van,D00687,7.760751361,196.077759
V0688,Truck,D00688,9.436456466,132.2482562
V0689,Truck,D00689,5.870335651,453.1401226
V0690,Motorbike,D00690,7.866592484,385.0197755
V0691,Truck,D00691,12.81490243,97.53928199
V0692,Motorbike,D00692,6.515879119,491.795308
V0693,Motorbike,D00693,11.47159561,378.9327687
V0694,Truck,D00694,14.17425853,432.7349493
V0695,Van,D00695,11.7983676,71.66785513
V0696,Van,D00696,13.11021689,277.2324135
V0697,Motorbike,D00697,6.089716293,364.369229
V0698,Motorbike,D00698,7.50731826,294.3259631
V0699,Motorbike,D00699,13.94538852,349.9913596
V0700,Truck,D00700,12.15105614,418.0433286
V0701,Van,D00701,11.39553826,218.4516783
V0702,Van,D00702,11.63766736,431.900904
V0703,Van,D00703,9.142005543,123.3122471
V0704,Truck,D00704,5.445566316,171.8987248
V0705,Truck,D00705,12.84441542,69.50552897
V0706,Motorbike,D00706,11.78713236,213.9920651
V0707,Van,D00707,9.728044641,220.9592952
V0708,Van,D00708,13.99759615,412.3717687
V0709,Van,D00709,8.36159665,343.9088016
V0710,Motorbike,D00710,7.943217442,246.5251512
V0711,Motorbike,D00711,13.72796325,343.4512904
V0712,Truck,D00712,12.96987655,73.75250773
V0713,Truck,D00713,10.14979811,131.1221912
V0714,Truck,D00714,6.307347395,332.1265349
V0715,Motorbike,D00715,7.150714715,338.6150687
V0716,Van,D00716,11.5622799,398.3605964
V0717,Van,D00717,8.850412378,231.3498916
V0718,Van,D00718,13.36473192,375.1493435
V0719,Van,D00719,14.49955009,357.7911497
V0720,Motorbike,D00720,13.05636925,483.5270203
V0721,Van,D00721,8.77545423,146.8086019
V0722,Truck,D00722,12.88686429,298.2558037
V0723,Truck,D00723,8.514416735,320.7939989
V0724,Van,D00724,6.671000878,499.3915482
V0725,Motorbike,D00725,5.333932049,140.532864
V0726,Van,D00726,8.857167128,285.448109
V0727,Motorbike,D00727,14.03559304,205.7833885
V0728,Motorbike,D00728,7.389865878,286.6518359
V0729,Truck,D00729,7.065131649,154.4578709
V0730,Truck,D00730,14.69820785,71.42557029
V0731,Truck,D00731,5.250041129,307.6544543
V0732,Motorbike,D00732,12.8578215,201.1344421
V0733,Truck,D00733,8.213699557,131.8736308
V0734,Van,D00734,5.374879569,195.7710047
V0735,Van,D00735,14.1780254,72.17609065
V0736,Motorbike,D00736,6.396423302,477.6990053
V0737,Truck,D00737,10.51779284,311.5165617
V0738,Van,D00738,7.740542074,416.6459066
V0739,Van,D00739,5.651928022,240.4031889
V0740,Van,D00740,5.499224857,456.4916004
V0741,Motorbike,D00741,6.155566988,267.4931997
V0742,Truck,D00742,5.713670139,308.275395
V0743,Motorbike,D00743,12.60558116,271.307291
V0744,Van,D00744,9.855662023,379.9752331
V0745,Van,D00745,8.428920913,304.9952349
V0746,Van,D00746,9.183689101,172.2195156
V0747,Van,D00747,14.28946736,115.4927891
V0748,Truck,D00748,14.10751813,322.755975
V0749,Van,D00749,12.1567648,270.1309827
V0750,Van,D00750,13.84682377,93.18906351
V0751,Van,D00751,8.196480276,228.0278596
V0752,Van,D00752,8.81109326,281.6493899
V0753,Motorbike,D00753,11.13712182,422.1019552
V0754,Van,D00754,11.23625947,84.24547513
V0755,Truck,D00755,9.81699838,206.8229067
V0756,Van,D00756,9.006578484,420.1952552
V0757,Motorbike,D00757,14.86180312,341.7907693
V0758,Motorbike,D00758,13.21123626,180.4812448
V0759,Van,D00759,9.349801979,430.4008049
V0760,Motorbike,D00760,12.27292477,271.9821113
V0761,Truck,D00761,7.695616933,274.2583511
V0762,Van,D00762,6.001693262,489.4643026
V0763,Motorbike,D00763,8.524310256,476.2024265
V0764,Motorbike,D00764,9.029728001,211.3397075
V0765,Van,D00765,5.165371246,113.2606079
V0766,Motorbike,D00766,13.14792002,196.5500295
V0767,Truck,D00767,8.591934024,63.71746714
V0768,Motorbike,D00768,10.80418166,59.34554902
V0769,Van,D00769,5.739631873,227.9849613
V0770,Truck,D00770,6.749968288,473.4589202
V0771,Truck,D00771,13.89693725,442.1108036
V0772,Van,D00772,11.08687528,280.1492753
V0773,Truck,D00773,14.5028405,304.3518715
V0774,Van,D00774,14.98750034,52.67007354
V0775,Truck,D00775,8.718601153,146.9755201
V0776,Truck,D00776,7.988030641,61.14835712
V0777,Van,D00777,13.58356055,389.5427897
V0778,Van,D00778,14.98611427,115.5406082
V0779,Van,D00779,11.29641234,441.0711961
V0780,Motorbike,D00780,12.95140723,339.4959412
V0781,Motorbike,D00781,12.81745859,153.2384044
V0782,Motorbike,D00782,8.553397082,120.9741427
V0783,Van,D00783,10.7427038,332.4311154
V0784,Motorbike,D00784,13.33056941,455.3766411
V0785,Truck,D00785,11.88113876,373.2620985
V0786,Truck,D00786,5.21163814,206.8459932
V0787,Van,D00787,8.367056689,314.3226179
V0788,Motorbike,D00788,6.444756966,189.8427629
V0789,Truck,D00789,7.329722121,499.6173051
V0790,Truck,D00790,14.05489477,386.9776348
V0791,Truck,D00791,5.368932889,326.4717379
V0792,Motorbike,D00792,7.19800712,240.4666142
V0793,Van,D00793,8.095693522,328.1685306
V0794,Truck,D00794,11.16884072,203.7272281
V0795,Van,D00795,10.3410169,62.98917776
V0796,Van,D00796,7.182694829,227.7898351
V0797,Van,D00797,6.642410672,468.7163688
V0798,Truck,D00798,7.367980346,331.8354926
V0799,Motorbike,D00799,10.02529627,87.78006638
V0800,Van,D00800,7.711777857,448.247126
V0801,Van,D00801,14.47602502,170.9936822
V0802,Truck,D00802,9.638652214,159.6962719
V0803,Van,D00803,5.587960165,183.690936
V0804,Van,D00804,12.29266406,309.7410063
V0805,Van,D00805,8.288452882,295.109642
V0806,Truck,D00806,11.53488932,271.1361896
V0807,Motorbike,D00807,7.795943705,372.8915886
V0808,Truck,D00808,10.70743742,192.4419791
V0809,Van,D00809,12.72152505,401.9290347
V0810,Motorbike,D00810,14.28008742,128.8947553
V0811,Van,D00811,7.611271444,402.1793551
V0812,Motorbike,D00812,8.34856951,348.7145474
V0813,Van,D00813,9.642664203,357.4437393
V0814,Van,D00814,14.27174838,266.6990287
V0815,Motorbike,D00815,14.01386857,350.1506897
V0816,Truck,D00816,5.898782801,85.90867095
V0817,Van,D00817,6.319298258,433.1980027
V0818,Motorbike,D00818,9.955091773,74.99625507
V0819,Van,D00819,6.066192728,116.9336794
V0820,Van,D00820,8.455808733,309.5553688
V0821,Van,D00821,6.483853782,382.735155
V0822,Motorbike,D00822,11.36040355,84.31320396
V0823,Motorbike,D00823,14.49495432,464.3441664
V0824,Van,D00824,14.9673377,488.123442
V0825,Van,D00825,8.752411325,322.6775779
V0826,Motorbike,D00826,10.99012637,266.5595549
V0827,Truck,D00827,13.56267654,383.6277375
V0828,Truck,D00828,6.174620728,197.7608085
V0829,Motorbike,D00829,11.89564411,271.9689953
V0830,Motorbike,D00830,9.088436617,462.2679621
V0831,Motorbike,D00831,7.061461603,480.0449414
V0832,Van,D00832,9.027536187,467.1811022
V0833,Truck,D00833,5.75960287,168.1016301
V0834,Van,D00834,11.95407149,154.6110681
V0835,Truck,D00835,7.527426687,183.9490277
V0836,Truck,D00836,8.11405645,248.5900006
V0837,Motorbike,D00837,6.210812982,191.3753358
V0838,Truck,D00838,13.64659114,218.3957581
V0839,Motorbike,D00839,9.934442793,329.2866285
V0840,Van,D00840,10.72146878,393.1365547
V0841,Van,D00841,10.69432683,381.0011892
V0842,Truck,D00842,9.104931145,416.4906052
V0843,Van,D00843,6.925299154,64.48298145
V0844,Truck,D00844,12.45132748,71.48020536
V0845,Motorbike,D00845,6.270562654,405.2223323
V0846,Motorbike,D00846,6.038737903,289.88547
V0847,Van,D00847,12.10145038,310.1633032
V0848,Truck,D00848,7.088370205,73.6640871
V0849,Motorbike,D00849,8.067727514,164.8912105
V0850,Van,D00850,9.75227467,337.2594372
V0851,Truck,D00851,9.493513167,436.6318505
V0852,Van,D00852,12.08579125,462.6425287
V0853,Motorbike,D00853,11.23431793,275.1887731
V0854,Truck,D00854,11.44396162,295.4634047
V0855,Truck,D00855,12.14054331,424.872334
V0856,Motorbike,D00856,7.926127274,291.9310703
V0857,Truck,D00857,8.223333118,282.5863365
V0858,Truck,D00858,9.379977479,457.287817
V0859,Van,D00859,8.07462173,405.4697245
V0860,Motorbike,D00860,14.84937869,459.0826369
V0861,Van,D00861,13.14051926,148.2111747
V0862,Motorbike,D00862,6.646546883,285.968969
V0863,Van,D00863,5.055941559,429.1124579
V0864,Truck,D00864,5.427832682,100.0165224
V0865,Motorbike,D00865,7.44063451,407.5979694
V0866,Van,D00866,6.142912858,132.3380225
V0867,Truck,D00867,10.33338115,413.6534397
V0868,Van,D00868,13.57995223,325.4004219
V0869,Van,D00869,12.36750221,136.9561962
V0870,Truck,D00870,7.156090631,263.0093807
V0871,Truck,D00871,8.99299256,356.8573249
V0872,Van,D00872,10.0789421,335.2338054
V0873,Motorbike,D00873,13.1020585,242.2612383
V0874,Van,D00874,13.39121603,454.714938
V0875,Motorbike,D00875,14.09718312,283.6685365
V0876,Truck,D00876,10.09245251,277.6402843
V0877,Truck,D00877,11.94274746,78.01276547
V0878,Truck,D00878,6.118003712,464.9541754
V0879,Truck,D00879,10.6528896,129.7024559
V0880,Truck,D00880,7.486918095,287.755112
V0881,Motorbike,D00881,9.31716885,411.6054206
V0882,Motorbike,D00882,11.34050508,146.9539746
V0883,Motorbike,D00883,7.569859379,287.3179805
V0884,Truck,D00884,5.521850578,158.3082092
V0885,Motorbike,D00885,5.102338564,391.862749
V0886,Van,D00886,5.221595355,303.9535255
V0887,Truck,D00887,5.083497375,435.1891372
V0888,Motorbike,D00888,6.103550566,452.5511013
V0889,Van,D00889,7.394887146,341.9300671
V0890,Truck,D00890,7.212215142,376.4260608
V0891,Van,D00891,14.86796594,297.1490449
V0892,Truck,D00892,8.060061052,222.9929299
V0893,Motorbike,D00893,6.274207834,341.6530654
V0894,Van,D00894,10.45562544,458.7298806
V0895,Motorbike,D00895,13.57957455,237.5061712
V0896,Truck,D00896,11.78060377,191.4845119
V0897,Van,D00897,7.960820891,224.7966223
V0898,Van,D00898,10.6161616,245.9289336
V0899,Van,D00899,12.14855974,83.10246304
V0900,Van,D00900,12.28104492,274.2988282
V0901,Motorbike,D00901,11.66538455,272.4414116
V0902,Motorbike,D00902,13.70810425,314.7997224
V0903,Motorbike,D00903,13.70105458,213.2690137
V0904,Motorbike,D00904,10.78936559,325.8984182
V0905,Motorbike,D00905,9.298563691,445.1973396
V0906,Van,D00906,11.41570296,479.9619457
V0907,Motorbike,D00907,13.18212001,312.6254973
V0908,Van,D00908,5.056521048,69.16592929
V0909,Van,D00909,14.91997009,486.1561988
V0910,Van,D00910,6.828937723,367.6379274
V0911,Van,D00911,9.702489857,201.1836418
V0912,Truck,D00912,13.72029735,116.2209654
V0913,Motorbike,D00913,7.25040399,114.5383755
V0914,Van,D00914,9.767952239,125.4849828
V0915,Truck,D00915,6.325821802,70.50763473
V0916,Van,D00916,8.950763254,455.9693849
V0917,Truck,D00917,6.771354548,293.3457048
V0918,Truck,D00918,8.636277488,364.9817357
V0919,Truck,D00919,8.734642168,422.6488292
V0920,Van,D00920,14.9317079,406.1934528
V0921,Van,D00921,14.94813029,447.1725307
V0922,Motorbike,D00922,6.147862787,485.2645801
V0923,Motorbike,D00923,12.25968779,247.5817766
V0924,Van,D00924,5.517454797,477.65096
V0925,Van,D00925,5.301920153,375.4804768
V0926,Van,D00926,6.053338942,81.80068564
V0927,Motorbike,D00927,14.65485657,356.8024045
V0928,Truck,D00928,14.40863548,359.0224968
V0929,Truck,D00929,6.939278203,457.6372537
V0930,Motorbike,D00930,6.616723356,217.8194596
V0931,Van,D00931,7.405350865,313.2101751
V0932,Truck,D00932,10.15546994,55.48439796
V0933,Truck,D00933,10.69704632,199.433859
V0934,Motorbike,D00934,7.215934304,78.00967677
V0935,Motorbike,D00935,12.56622788,284.8428377
V0936,Motorbike,D00936,8.095531694,417.8514427
V0937,Van,D00937,14.22131326,142.8992115
V0938,Van,D00938,11.56722706,287.3484705
V0939,Motorbike,D00939,9.363511943,141.8038864
V0940,Motorbike,D00940,12.89912002,104.3098105
V0941,Truck,D00941,13.17914626,279.9485564
V0942,Motorbike,D00942,7.904816056,85.61687943
V0943,Truck,D00943,8.397145438,314.309584
V0944,Truck,D00944,14.35955154,64.1018573
V0945,Van,D00945,6.647410384,98.02173734
V0946,Van,D00946,5.42150417,297.4988685
V0947,Motorbike,D00947,9.540553226,316.1333358
V0948,Truck,D00948,13.012099,63.04411854
V0949,Van,D00949,12.71668106,308.0195546
V0950,Motorbike,D00950,14.19530629,427.3261364
V0951,Motorbike,D00951,10.33200664,375.0422798
V0952,Truck,D00952,6.000646716,109.0332968
V0953,Van,D00953,10.88688974,316.6135914
V0954,Van,D00954,12.78395614,352.513625
V0955,Truck,D00955,5.933281203,66.75404079
V0956,Motorbike,D00956,6.726574011,434.9064509
V0957,Motorbike,D00957,5.122906612,457.8203288
V0958,Truck,D00958,10.93652579,432.703523
V0959,Truck,D00959,13.86734392,421.0841606
V0960,Truck,D00960,11.70663316,385.2343393
V0961,Motorbike,D00961,14.82040088,335.0444141
V0962,Truck,D00962,5.630336525,355.3821522
V0963,Van,D00963,14.03001085,412.877882
V0964,Van,D00964,13.14068287,348.1243063
V0965,Van,D00965,8.142415205,197.4771305
V0966,Truck,D00966,14.73526552,219.182496
V0967,Truck,D00967,7.879377482,453.6758608
V0968,Motorbike,D00968,13.89304724,57.70493861
V0969,Motorbike,D00969,13.80748577,364.4692616
V0970,Motorbike,D00970,12.57657617,479.6498986
V0971,Truck,D00971,10.63470474,367.8026765
V0972,Van,D00972,6.200027496,497.2603947
V0973,Van,D00973,10.31971734,359.3952075
V0974,Truck,D00974,8.567962557,65.46336315
V0975,Motorbike,D00975,12.92217033,422.1544467
V0976,Van,D00976,12.58129206,178.0834604
V0977,Truck,D00977,14.10612507,250.7257515
V0978,Motorbike,D00978,5.148301624,190.4413622
V0979,Motorbike,D00979,13.09103217,170.8493478
V0980,Truck,D00980,14.38462053,244.1325667
V0981,Van,D00981,12.89300449,220.4381518
V0982,Van,D00982,6.301944599,335.0023618
V0983,Van,D00983,5.812791048,415.9180404
V0984,Truck,D00984,5.208452398,183.6898939
V0985,Van,D00985,11.28745226,146.1745188
V0986,Motorbike,D00986,11.29672652,350.1028719
V0987,Van,D00987,14.86913714,351.6440296
V0988,Truck,D00988,8.980431741,455.5090577
V0989,Van,D00989,8.319062849,57.1755589
V0990,Van,D00990,11.24424927,433.868298
V0991,Motorbike,D00991,13.25608673,284.4509778
V0992,Van,D00992,14.3677395,329.5859401
V0993,Truck,D00993,13.03124166,91.11714825
V0994,Truck,D00994,9.266739806,244.6767198
V0995,Motorbike,D00995,11.34914235,152.2860833
V0996,Truck,D00996,13.56299327,164.4012635
V0997,Motorbike,D00997,9.906096883,276.8428016
V0998,Truck,D00998,7.166866437,415.6051777
V0999,Van,D00999,6.697234397,384.7014186
V1000,Van,D01000,5.001577446,315.9499816
V1001,Motorbike,D01001,12.18237995,292.7381867
V1002,Motorbike,D01002,6.110972088,242.2877195
V1003,Truck,D01003,7.438390997,487.7194881
V1004,Van,D01004,7.978763315,302.0866494
V1005,Truck,D01005,10.6037986,164.2848792
V1006,Van,D01006,8.979572773,153.5408564
V1007,Van,D01007,11.74673992,325.1088638
V1008,Motorbike,D01008,5.556386593,285.2723873
V1009,Motorbike,D01009,6.239391943,53.46401133
V1010,Van,D01010,9.992115035,423.5294175
V1011,Van,D01011,8.369647878,366.8550594
V1012,Motorbike,D01012,7.958133628,347.8231804
V1013,Motorbike,D01013,5.67028079,80.95129596
V1014,Truck,D01014,13.95719175,212.9251326
V1015,Van,D01015,11.91818586,470.9220173
V1016,Van,D01016,6.216181568,438.1651586
V1017,Truck,D01017,5.650459577,178.494322
V1018,Truck,D01018,14.74872533,120.6764978
V1019,Truck,D01019,11.8117255,252.0895807
V1020,Van,D01020,9.174560711,210.1236704
V1021,Truck,D01021,12.01731041,357.0018695
V1022,Truck,D01022,12.56331786,484.8956645
V1023,Truck,D01023,12.79962202,213.3506525
V1024,Motorbike,D01024,9.778773057,78.00087769
V1025,Motorbike,D01025,9.298827581,453.9263038
V1026,Van,D01026,5.110280843,67.07737861
V1027,Van,D01027,14.26557115,478.7446537
V1028,Motorbike,D01028,11.03307878,349.0607426
V1029,Truck,D01029,7.031539372,473.7601438
V1030,Truck,D01030,14.19603419,139.846859
V1031,Truck,D01031,14.14931902,68.31490786
V1032,Truck,D01032,14.89184164,269.6944902
V1033,Van,D01033,13.74056563,252.7805366
V1034,Motorbike,D01034,14.97784388,199.171523
V1035,Van,D01035,7.446861881,480.9454135
V1036,Van,D01036,13.42249585,420.1626795
V1037,Motorbike,D01037,13.23028309,347.7119096
V1038,Truck,D01038,7.309403592,123.2862312
V1039,Truck,D01039,5.98437549,380.4455337
V1040,Van,D01040,14.79420514,377.1556046
V1041,Van,D01041,7.960245515,241.2806781
