customer_id,region,customer_type,total_orders,avg_delivery_time,satisfaction_score
CUS00513,HP,Retail,4,4.223216037,4.140480132
CUS00514,CT,Retail,173,5.101509133,4.780393791
CUS00515,HN,Retail,32,2.021792111,4.446582587
CUS00516,HN,B2B,83,3.721905265,3.950346059
CUS00517,DN,Retail,102,4.982761172,3.081211531
CUS00518,HP,Retail,58,4.114144825,4.872106362
CUS00519,DN,B2B,13,2.941227239,3.509170954
CUS00520,DN,Retail,150,4.790269646,2.874762525
CUS00521,HN,B2B,44,5.133889467,2.554097163
CUS00522,DN,Retail,172,3.45010094,4.875377392
CUS00523,HCM,B2B,30,3.189602605,4.44478847
CUS00524,HP,Retail,151,4.180552587,3.040960798
CUS00525,DN,B2B,12,3.461692176,2.854442501
CUS00526,DN,B2B,14,5.343747725,4.898694699
CUS00527,CT,Retail,36,5.116200464,3.101978702
CUS00528,HP,Retail,45,3.247551619,3.654842387
CUS00529,HP,Retail,24,3.82791426,4.02713382
CUS00530,DN,Retail,119,5.557951627,2.655951029
CUS00531,HCM,Retail,131,2.589506514,3.361083114
CUS00532,CT,Retail,78,5.016928366,4.859100434
CUS00533,HCM,B2B,179,3.267215627,4.250869138
CUS00534,DN,Retail,183,2.477908043,3.419463084
CUS00535,HP,Retail,38,2.467915461,4.479325499
CUS00536,HP,Retail,92,3.105149337,4.592967033
CUS00537,HCM,Retail,87,4.192318332,2.879448378
CUS00538,HN,Retail,20,5.631559617,3.966486074
CUS00539,DN,Retail,97,3.211979426,3.416886501
CUS00540,HP,Retail,2,2.796911283,3.767157684
CUS00541,HN,B2B,154,3.914619949,3.672657434
CUS00542,HP,Retail,2,2.626515275,3.759560068
CUS00543,HP,Retail,195,3.086763212,3.804870093
CUS00544,HN,Retail,42,5.946525033,2.673141046
CUS00545,HCM,Retail,40,4.232202302,2.944235864
CUS00546,DN,Retail,137,5.13563907,3.915493931
CUS00547,HN,Retail,130,2.847240456,4.840087161
CUS00548,HN,Retail,156,4.080273552,4.366289589
CUS00549,HP,Retail,3,4.042116079,3.096607909
CUS00550,HN,Retail,16,5.250671386,3.404295202
CUS00551,DN,Retail,132,2.086285618,3.338450263
CUS00552,HCM,Retail,23,5.441918785,4.423791688
CUS00553,HCM,Retail,102,2.318379735,4.930492085
CUS00554,HCM,Retail,77,5.666385382,3.388514471
CUS00555,DN,Retail,134,2.571358202,2.53690174
CUS00556,HP,Retail,55,4.128953559,4.84220613
CUS00557,DN,Retail,136,2.397563299,4.38307038
CUS00558,HN,Retail,73,3.788765341,4.58588923
CUS00559,CT,Retail,98,3.197115344,3.021701891
CUS00560,CT,Retail,81,3.680380735,4.114143167
CUS00561,CT,Retail,114,4.180133965,3.081771744
CUS00562,HCM,Retail,192,3.837754562,2.529043255
CUS00563,DN,Retail,67,2.092651307,2.892666091
CUS00564,DN,Retail,41,5.453812586,4.807017616
CUS00565,HCM,Retail,40,2.379817725,3.038299424
CUS00566,HN,Retail,103,5.922509566,3.962855374
CUS00567,CT,B2B,155,5.405274413,4.920033061
CUS00568,CT,Retail,39,4.245501012,2.68921581
CUS00569,HCM,Retail,53,2.980773104,4.51984286
CUS00570,CT,B2B,40,2.344984625,3.993892302
CUS00571,HP,Retail,52,4.687340577,3.308499534
CUS00572,DN,Retail,37,2.806037574,3.410636383
CUS00573,CT,Retail,67,4.932881135,2.567956872
CUS00574,CT,Retail,147,5.330033114,3.139588093
CUS00575,HP,B2B,162,5.955860507,3.558501363
CUS00576,HN,B2B,85,4.016862171,4.292283924
CUS00577,HN,Retail,66,5.898687886,3.186946104
CUS00578,HP,Retail,138,2.597278796,3.950775224
CUS00579,HN,Retail,52,5.344988014,4.329219546
CUS00580,HCM,Retail,170,3.439208021,4.246327216
CUS00581,HP,Retail,188,3.459249019,3.975728785
CUS00582,DN,Retail,2,3.074590022,3.950478392
CUS00583,DN,Retail,129,2.693642113,4.303027264
CUS00584,DN,B2B,178,3.768864617,3.338779405
CUS00585,CT,Retail,164,5.949147102,3.625537256
CUS00586,HP,Retail,97,3.319628177,4.91541715
CUS00587,HP,Retail,22,3.844327074,4.171504634
CUS00588,HN,B2B,113,2.914017431,3.799730492
CUS00589,HP,B2B,82,3.348480684,3.945780207
CUS00590,HP,Retail,164,2.220564727,2.761071965
CUS00591,HN,Retail,121,5.82413825,3.979971889
CUS00592,HP,B2B,3,4.039208827,4.591247421
CUS00593,HP,B2B,172,4.931804612,3.809039223
CUS00594,HCM,Retail,118,4.053158105,2.942244387
CUS00595,HN,Retail,144,5.080787504,3.620524781
CUS00596,HCM,Retail,139,4.136361643,3.195059424
CUS00597,CT,Retail,10,4.806178721,3.399352091
CUS00598,HN,B2B,179,4.739203995,3.062522498
CUS00599,HP,Retail,170,4.134251867,3.334778265
CUS00600,HP,Retail,25,2.922348401,4.554245798
CUS00601,HCM,Retail,120,2.847391108,4.394265411
CUS00602,HCM,Retail,6,5.49722046,3.726347789
CUS00603,CT,Retail,110,2.48274633,4.456254589
CUS00604,CT,Retail,172,4.236966877,4.93891296
CUS00605,HP,Retail,8,4.010140095,3.515361266
CUS00606,DN,Retail,162,5.193600363,4.949967977
CUS00607,CT,Retail,41,2.541570621,3.114765374
CUS00608,HP,B2B,110,4.749192809,4.886344545
CUS00609,CT,Retail,1,4.423404549,4.661084471
CUS00610,HN,Retail,131,4.804786066,2.997827399
CUS00611,HCM,Retail,52,4.484902738,3.374608758
CUS00612,HP,Retail,102,4.250189542,4.269802714
CUS00613,CT,Retail,77,5.705072994,2.979052708
CUS00614,HCM,Retail,171,3.394630274,3.976766334
CUS00615,DN,B2B,47,2.738750539,3.837017823
CUS00616,CT,Retail,114,5.181624516,3.229685205
CUS00617,HP,Retail,83,2.518765853,3.251333599
CUS00618,HN,Retail,19,4.718890447,3.790770676
CUS00619,HCM,Retail,70,4.198240809,3.249623504
CUS00620,HCM,Retail,47,2.005133453,2.950636739
CUS00621,HN,B2B,117,2.959449,4.433396742
CUS00622,HP,Retail,78,3.983615636,3.954403993
CUS00623,DN,Retail,5,3.318859706,3.594090101
CUS00624,HN,Retail,64,3.707567104,2.953118962
CUS00625,DN,Retail,107,4.405080152,3.985913694
CUS00626,HP,B2B,173,4.923302093,4.071516474
CUS00627,CT,Retail,192,2.604829821,3.699389053
CUS00628,CT,Retail,173,3.131650096,3.431848532
CUS00629,HP,B2B,36,4.545961936,4.66811683
CUS00630,DN,Retail,137,4.353762663,4.262024518
CUS00631,HN,Retail,151,4.947392692,3.390428583
CUS00632,HP,B2B,160,4.562039706,3.982726123
CUS00633,HP,Retail,173,3.32060212,3.084327838
CUS00634,CT,Retail,156,3.996943321,2.528674915
CUS00635,HN,Retail,180,5.538967096,4.672118261
CUS00636,CT,Retail,11,2.744359126,4.547222569
CUS00637,DN,Retail,147,3.506979168,4.09850799
CUS00638,DN,Retail,64,5.366915203,4.528284081
CUS00639,HCM,Retail,65,3.456776882,4.452056522
CUS00640,HP,Retail,73,3.648900543,4.650640576
CUS00641,HN,Retail,57,3.276891375,4.729660063
CUS00642,HN,Retail,66,5.59810211,4.54700811
CUS00643,CT,Retail,132,4.653364949,4.629371778
CUS00644,CT,Retail,157,2.83511572,3.754239489
CUS00645,HN,Retail,4,4.998536838,4.270018591
CUS00646,CT,Retail,124,2.154062369,3.333116614
CUS00647,HCM,Retail,129,3.585634013,4.652829687
CUS00648,HP,B2B,92,5.639079029,4.646476591
CUS00649,HCM,B2B,18,4.759141804,2.665356198
CUS00650,DN,Retail,141,5.172382932,3.367549618
CUS00651,HN,Retail,70,5.725260507,2.928612008
CUS00652,HCM,Retail,177,5.098206239,2.839499839
CUS00653,HCM,Retail,175,2.354335908,3.537231935
CUS00654,CT,B2B,103,2.922569482,4.064153493
CUS00655,CT,Retail,86,3.999976979,3.359314481
CUS00656,CT,Retail,30,2.055431155,3.273037423
CUS00657,DN,Retail,155,4.498389924,2.73614398
CUS00658,HCM,Retail,107,4.628978586,3.457299473
CUS00659,HP,Retail,156,4.785793845,3.677444267
CUS00660,CT,Retail,130,4.222899194,3.496764979
CUS00661,DN,Retail,20,3.809517221,4.200210806
CUS00662,DN,Retail,78,5.422192693,3.220395326
CUS00663,CT,Retail,152,5.069330869,4.290106626
CUS00664,HN,Retail,77,4.449433669,4.706923264
CUS00665,HCM,Retail,72,2.184054771,3.978100747
CUS00666,CT,Retail,172,4.775715903,3.471694143
CUS00667,HP,Retail,149,4.232643957,2.949232211
CUS00668,HCM,Retail,150,4.773956988,4.831059318
CUS00669,DN,Retail,73,3.245639156,4.379639037
CUS00670,HP,B2B,186,5.107941846,3.116102787
CUS00671,HCM,Retail,106,3.671748991,2.876586964
CUS00672,HP,Retail,128,5.577873909,2.623275532
CUS00673,DN,Retail,107,2.416041654,2.976382444
CUS00674,CT,Retail,11,3.938197126,4.33093805
CUS00675,HP,Retail,80,2.822950703,4.073833979
CUS00676,CT,Retail,181,3.813879388,4.918591627
CUS00677,DN,Retail,9,3.415056973,3.304927394
CUS00678,DN,B2B,195,5.21373649,4.466500481
CUS00679,HP,Retail,100,2.668677151,2.801147386
CUS00680,HP,B2B,52,4.394870542,3.906456744
CUS00681,DN,B2B,115,3.625937823,3.66697693
CUS00682,HP,B2B,141,4.072300607,4.595498624
CUS00683,HP,B2B,129,4.857613956,4.254008079
CUS00684,HP,Retail,172,3.428404735,2.985788451
CUS00685,HP,Retail,75,3.468211639,4.95971116
CUS00686,HCM,Retail,152,2.30721071,4.557858366
CUS00687,DN,Retail,133,4.207793093,3.386575972
CUS00688,DN,B2B,194,3.667616989,4.565075637
CUS00689,HN,Retail,148,5.24915698,4.892276606
CUS00690,CT,Retail,192,3.757056775,4.725704849
CUS00691,HN,Retail,143,5.88318884,3.890524982
CUS00692,HP,Retail,68,2.687142082,3.94286957
CUS00693,HP,B2B,54,3.068245503,2.766496948
CUS00694,HCM,Retail,11,3.567654072,2.911766318
CUS00695,HCM,Retail,151,2.681683403,4.956521596
CUS00696,HCM,Retail,129,5.889268238,4.424475428
CUS00697,HCM,B2B,170,4.563841598,2.563767507
CUS00698,HCM,Retail,47,2.044796116,3.868856996
CUS00699,HCM,B2B,115,4.314039578,3.363242159
CUS00700,HCM,Retail,196,5.124996395,3.278782372
CUS00701,HCM,Retail,38,2.20520035,3.891509485
CUS00702,HCM,Retail,130,4.311692683,3.300377033
CUS00703,DN,Retail,45,3.497247665,3.128886363
CUS00704,HCM,Retail,155,4.325907334,4.844539767
CUS00705,CT,Retail,61,3.010423755,2.599643013
CUS00706,HCM,Retail,82,4.664066208,3.590427508
CUS00707,HP,Retail,11,4.685331103,3.777965265
CUS00708,HP,B2B,197,4.158021929,3.599879471
CUS00709,HCM,Retail,157,5.695015196,4.143128095
CUS00710,HCM,Retail,25,5.637917963,2.564190047
CUS00711,HP,Retail,78,2.19013877,4.712496104
CUS00712,CT,B2B,182,3.159575465,3.750530593
CUS00713,HN,B2B,176,3.457035456,3.884186129
CUS00714,DN,B2B,174,2.221073892,3.656927713
CUS00715,HP,Retail,41,4.094549611,3.611271304
CUS00716,HCM,B2B,41,2.098326539,2.966748514
CUS00717,DN,Retail,189,4.712275114,3.760988768
CUS00718,HCM,B2B,101,2.010753836,3.553368085
CUS00719,HN,Retail,139,2.127746374,3.670298623
CUS00720,HN,B2B,172,5.335012692,2.534577202
CUS00721,HP,Retail,32,3.010437287,2.827233705
CUS00722,DN,Retail,49,2.324915753,4.407928259
CUS00723,DN,Retail,6,3.597866126,3.547759957
CUS00724,HN,Retail,57,2.203794846,4.357267524
CUS00725,HCM,Retail,6,5.001640695,2.927778153
CUS00726,HP,Retail,47,3.97658907,4.245525763
CUS00727,CT,Retail,63,4.207729918,3.22277912
CUS00728,HN,Retail,177,5.012048784,4.262804071
CUS00729,HN,Retail,150,5.137833952,2.716959375
CUS00730,HP,Retail,67,2.545033818,3.334103675
CUS00731,HCM,B2B,147,3.121118475,2.798391036
CUS00732,DN,Retail,183,2.702664467,4.074110519
CUS00733,HN,Retail,162,2.216154715,3.481495172
CUS00734,HP,Retail,41,4.150069567,2.685692317
CUS00735,HP,Retail,105,2.999198354,3.815914888
CUS00736,HP,Retail,7,2.615923931,2.5622425
CUS00737,DN,Retail,57,4.040589073,4.546194163
CUS00738,HN,Retail,16,4.536060141,4.845865754
CUS00739,HP,Retail,59,5.0884091,4.525176974
CUS00740,DN,Retail,166,2.069973683,4.878764588
CUS00741,HCM,B2B,137,4.105138234,4.742779258
CUS00742,CT,Retail,34,3.068284304,4.737326003
CUS00743,HN,Retail,46,5.966362927,3.113600322
CUS00744,DN,B2B,165,2.627746737,3.077922075
CUS00745,CT,Retail,43,3.751383067,4.523557772
CUS00746,CT,Retail,47,5.88010529,3.728461681
CUS00747,DN,Retail,134,2.852388778,4.855781381
CUS00748,DN,Retail,166,5.227590355,4.743146791
CUS00749,DN,Retail,112,2.972157504,4.732945623
CUS00750,HP,B2B,123,2.301054539,3.31529933
CUS00751,HCM,Retail,61,2.171020742,2.832255572
CUS00752,HP,Retail,132,5.794955099,4.194859717
CUS00753,CT,B2B,133,2.851573619,3.601442013
CUS00754,CT,B2B,70,3.167819948,4.834856177
CUS00755,CT,Retail,60,5.867639722,4.634654768
CUS00756,DN,B2B,88,4.62956478,4.822072592
CUS00757,HN,Retail,92,3.952507814,3.919665654
CUS00758,HP,Retail,77,3.741686631,3.81556937
CUS00759,HN,Retail,106,2.194257007,4.617708909
CUS00760,HCM,Retail,184,5.355779295,3.779725083
CUS00761,HCM,Retail,82,5.048144485,4.750072107
CUS00762,HP,Retail,187,2.362790147,2.586070913
CUS00763,CT,Retail,7,3.413828641,3.39697373
CUS00764,HCM,Retail,196,5.541639667,4.587084097
CUS00765,HN,Retail,31,2.945765742,3.024876557
CUS00766,HN,B2B,85,4.444935319,3.497417417
CUS00767,DN,Retail,48,3.95174362,2.525106501
CUS00768,CT,Retail,42,5.274086855,3.254295281
CUS00769,DN,B2B,90,2.144214016,3.296594952
CUS00770,HP,Retail,30,5.264588353,4.331364505
CUS00771,HCM,Retail,117,2.542876688,4.193331337
CUS00772,DN,Retail,126,2.060290052,3.61239358
CUS00773,DN,Retail,51,4.382003195,4.321257891
CUS00774,HP,Retail,163,3.034564336,3.570837396
CUS00775,HN,B2B,190,4.837109356,3.586526944
CUS00776,HN,Retail,51,3.879132707,4.113885979
CUS00777,HP,Retail,120,4.422096162,4.307207741
CUS00778,HN,Retail,109,4.758825312,4.617260797
CUS00779,HP,Retail,178,5.707711694,4.378506336
CUS00780,HN,Retail,158,5.292441491,4.175787857
CUS00781,HP,Retail,147,3.980448018,3.903693727
CUS00782,HN,Retail,50,3.752063528,3.270271543
CUS00783,DN,B2B,182,4.618704338,3.152709598
CUS00784,DN,Retail,83,4.934136489,4.608127503
CUS00785,HN,B2B,86,2.690614191,4.293360629
CUS00786,HP,Retail,132,2.130097982,4.163529689
CUS00787,DN,Retail,12,3.818611407,3.147093506
CUS00788,HCM,Retail,143,2.397812489,4.924493988
CUS00789,HN,Retail,143,3.09093407,2.703282555
CUS00790,HCM,B2B,138,4.338958397,4.595632875
CUS00791,HCM,Retail,118,2.605808132,3.026950526
CUS00792,CT,B2B,61,2.113972161,3.480657404
CUS00793,HCM,Retail,147,4.21840318,3.569698607
CUS00794,HCM,B2B,181,3.864910201,4.156753127
CUS00795,CT,B2B,57,3.225212268,3.866655906
CUS00796,CT,Retail,9,3.875143243,2.965209959
CUS00797,CT,Retail,29,4.734090557,2.575041217
CUS00798,HP,B2B,7,2.436002945,4.293033443
CUS00799,CT,Retail,105,3.022757775,3.76230742
CUS00800,HP,B2B,145,5.179841784,3.404464612
CUS00801,HN,Retail,79,4.680490772,3.211348231
CUS00802,HP,Retail,144,3.065014094,4.557610792
CUS00803,HN,Retail,199,3.592602165,4.488828168
CUS00804,CT,Retail,106,2.478998616,4.565125806
CUS00805,CT,Retail,83,3.012510429,3.04776237
CUS00806,HN,B2B,166,5.364607364,4.62989979
CUS00807,DN,Retail,89,3.761642575,4.963849969
CUS00808,HP,Retail,76,4.56117139,3.997881721
CUS00809,HCM,B2B,175,2.638965883,2.617927608
CUS00810,CT,Retail,10,2.733222656,4.255663422
CUS00811,HP,B2B,152,5.763684478,3.845267199
CUS00812,HP,Retail,50,5.365734359,4.28011827
CUS00813,CT,Retail,196,5.161323037,2.970588499
CUS00814,HN,Retail,126,3.318361135,4.014497072
CUS00815,CT,Retail,43,4.251023937,3.847985859
CUS00816,HP,Retail,165,3.969364247,4.0062269
CUS00817,DN,Retail,173,5.824922627,4.319368716
CUS00818,HN,B2B,54,2.958537721,3.860541933
CUS00819,CT,Retail,43,5.788931905,3.304526114
CUS00820,HCM,B2B,196,4.827401754,3.272509526
CUS00821,CT,Retail,37,3.654766179,4.237633651
CUS00822,HP,B2B,169,3.065419445,4.159629896
CUS00823,HP,Retail,128,5.029413447,3.555006762
CUS00824,HCM,Retail,129,5.291739707,3.383847571
CUS00825,HN,Retail,93,3.430109529,4.050319585
CUS00826,HP,B2B,16,2.687519645,3.280401779
CUS00827,HN,Retail,37,3.968978308,4.908161452
CUS00828,HN,Retail,165,3.874009321,3.991188819
CUS00829,CT,Retail,135,4.901610332,3.979856568
CUS00830,HN,Retail,40,5.892739417,2.840833417
CUS00831,HP,B2B,179,4.125128782,4.024119829
CUS00832,HP,Retail,64,4.926877154,3.237312816
CUS00833,DN,Retail,114,3.402318617,3.629573531
CUS00834,HN,Retail,22,4.398298972,3.845498475
CUS00835,DN,B2B,43,2.461311729,3.694879019
CUS00836,CT,B2B,62,5.259736334,4.523483128
CUS00837,DN,Retail,182,3.377296917,2.748658322
CUS00838,HN,Retail,155,2.32016539,2.918322189
CUS00839,HP,Retail,29,5.962245531,2.892475064
CUS00840,CT,Retail,16,5.607152916,4.54208343
CUS00841,HN,Retail,139,2.789733383,2.795560707
CUS00842,CT,Retail,21,3.452807401,4.928606079
CUS00843,HCM,Retail,137,5.746870786,4.922913226
CUS00844,HN,Retail,27,5.185314911,4.979541398
CUS00845,HCM,Retail,127,5.625648883,4.949222901
CUS00846,DN,Retail,86,4.250199114,2.872549321
CUS00847,HN,Retail,107,2.972464882,4.143543383
CUS00848,HCM,Retail,151,2.908214109,3.499225864
CUS00849,HP,Retail,51,4.102680741,4.329558184
CUS00850,DN,Retail,80,5.695999885,3.51479485
CUS00851,HN,B2B,131,4.526347931,3.45809656
CUS00852,HN,Retail,144,2.137562115,4.759877812
CUS00853,HP,B2B,136,4.241902912,3.736366783
CUS00854,HP,Retail,90,4.433763514,4.349395479
CUS00855,HCM,Retail,170,4.326220131,4.124792871
CUS00856,HCM,Retail,163,4.764304695,4.144271175
CUS00857,HCM,Retail,199,3.17405536,3.37279408
CUS00858,CT,Retail,48,2.575061235,3.131120853
CUS00859,DN,Retail,54,5.000194516,4.713578816
CUS00860,HN,B2B,103,2.785412352,2.561474679
CUS00861,DN,Retail,36,2.456635842,2.932313967
CUS00862,HP,Retail,6,3.437508751,2.831968099
CUS00863,DN,Retail,199,5.331016468,4.873467807
CUS00864,DN,Retail,12,2.328433232,2.512565932
CUS00865,HCM,Retail,103,2.782245435,2.52005575
CUS00866,HP,Retail,187,3.901037513,3.066820595
CUS00867,DN,Retail,65,3.150587885,3.197718622
CUS00868,HN,Retail,178,4.886644036,3.899561629
CUS00869,HCM,Retail,171,4.699609707,4.90307319
CUS00870,DN,Retail,171,5.370065452,3.662606244
CUS00871,HP,Retail,177,2.815372701,3.221948769
CUS00872,HN,Retail,89,4.595675018,4.542500792
CUS00873,HP,Retail,183,5.098938004,3.464455305
CUS00874,HP,Retail,91,2.250668491,2.854367117
CUS00875,HP,B2B,87,2.147291771,4.486448028
CUS00876,CT,B2B,178,4.237033352,2.506035971
CUS00877,HN,Retail,21,4.351419072,3.012787117
CUS00878,HP,Retail,88,3.571235039,4.087832836
CUS00879,CT,Retail,13,2.144293256,2.756155993
CUS00880,HCM,Retail,170,3.607687281,3.139545635
CUS00881,CT,Retail,120,4.568354165,3.483260885
CUS00882,HCM,B2B,143,4.807521676,3.491046652
CUS00883,CT,Retail,178,3.971165896,4.932007436
CUS00884,HP,Retail,129,4.10009991,4.188864241
CUS00885,CT,Retail,51,4.690697104,2.592553547
CUS00886,CT,B2B,162,3.797209528,3.053375605
CUS00887,HP,Retail,42,3.054059795,4.041077601
CUS00888,HCM,B2B,62,2.891879552,4.283557071
CUS00889,HP,Retail,95,5.011011643,3.451490626
CUS00890,HN,Retail,160,3.950194547,4.641429262
CUS00891,CT,B2B,100,4.496343981,4.858569976
CUS00892,HN,B2B,61,3.884423169,4.035155779
CUS00893,HP,Retail,93,5.275349666,3.90597414
CUS00894,HP,B2B,182,3.987389391,4.377013633
CUS00895,DN,Retail,186,5.952218496,4.45510947
CUS00896,HN,Retail,152,2.970418459,3.03858742
CUS00897,DN,Retail,155,2.554106749,3.708924623
CUS00898,HN,Retail,21,3.494386076,3.618581651
CUS00899,DN,Retail,18,5.674626443,4.85366697
CUS00900,DN,Retail,55,5.409250393,2.779414852
CUS00901,HN,Retail,68,2.989411863,4.858676177
CUS00902,HP,Retail,47,4.398790273,3.931486364
CUS00903,HCM,Retail,54,4.355758954,3.220132358
CUS00904,HP,Retail,18,3.173587579,4.673358662
CUS00905,HCM,Retail,128,2.941526717,2.626062212
CUS00906,HN,Retail,192,3.560197946,3.297350462
CUS00907,CT,Retail,49,5.154475203,4.381341535
CUS00908,HP,Retail,94,2.766860166,4.569229347
CUS00909,DN,Retail,163,3.782893754,2.918744718
CUS00910,HP,Retail,167,3.926794194,4.854423494
CUS00911,HN,B2B,186,5.756498895,2.63430629
CUS00912,CT,Retail,57,3.214089845,3.583887169
CUS00913,CT,Retail,6,2.078586291,2.743618586
CUS00914,HP,Retail,78,4.77492497,2.744244374
CUS00915,HP,Retail,20,5.02316601,4.784746559
CUS00916,HP,Retail,50,4.812129566,4.759912609
CUS00917,HN,B2B,9,4.802955925,4.038145884
CUS00918,HCM,Retail,142,3.93290966,4.915721809
CUS00919,HCM,Retail,120,2.074643218,3.727633208
CUS00920,DN,Retail,151,4.919671901,4.457138774
CUS00921,HN,Retail,48,5.746080756,2.743173439
CUS00922,CT,B2B,80,2.629545422,3.489043727
CUS00923,DN,Retail,56,2.271657036,3.78772981
CUS00924,CT,Retail,121,3.060821154,4.44537395
CUS00925,CT,Retail,40,5.399175411,3.336203493
CUS00926,HP,Retail,97,2.424588712,4.950840859
CUS00927,CT,Retail,197,4.860673603,4.337075158
CUS00928,CT,Retail,167,2.251789737,3.83241977
CUS00929,HN,Retail,86,2.13115606,3.326912328
CUS00930,HP,Retail,43,5.565207504,4.105121642
CUS00931,HP,Retail,122,5.082240932,4.182657593
CUS00932,DN,B2B,159,4.394340196,4.197955049
CUS00933,HP,Retail,70,2.687981015,3.965498094
CUS00934,HCM,Retail,100,3.115394497,3.501210481
CUS00935,HN,Retail,131,2.194417963,4.541637885
CUS00936,DN,Retail,132,4.581451411,3.145684702
CUS00937,HCM,Retail,155,4.744343282,4.06346678
CUS00938,CT,Retail,89,3.307235047,3.679179479
CUS00939,HCM,Retail,27,3.353665268,4.732094308
CUS00940,DN,Retail,105,4.515910586,3.976387229
CUS00941,HP,Retail,100,5.782659054,4.639177296
CUS00942,HN,Retail,175,3.578837705,4.883290874
CUS00943,DN,Retail,60,3.974361542,2.817560328
CUS00944,HCM,Retail,36,4.793103883,3.887981119
CUS00945,HCM,B2B,118,3.369283822,4.709939468
CUS00946,DN,Retail,174,5.475433283,4.680184247
CUS00947,DN,Retail,61,5.384726203,2.989773297
CUS00948,DN,Retail,170,4.69713193,3.703417486
CUS00949,HP,Retail,7,4.147694398,3.0577413
CUS00950,DN,Retail,158,5.934083705,4.742044177
CUS00951,CT,Retail,50,4.80952208,2.508073357
CUS00952,HN,Retail,116,4.572906418,3.045999939
CUS00953,HN,Retail,175,5.507271761,3.522584953
CUS00954,CT,B2B,168,4.219962697,3.052841469
CUS00955,HCM,Retail,128,2.971694227,4.933953314
CUS00956,HCM,Retail,5,2.551089132,3.110066486
CUS00957,HCM,Retail,70,3.884128591,3.405787344
CUS00958,HCM,Retail,186,4.062616624,2.935179119
CUS00959,HP,Retail,172,5.310776948,4.816673522
CUS00960,CT,Retail,199,2.557898031,3.528191269
CUS00961,HN,Retail,32,4.724920896,3.154620103
CUS00962,CT,Retail,79,3.216507739,3.115297268
CUS00963,HN,B2B,115,5.756120979,3.964039996
CUS00964,HCM,B2B,77,3.8816854,4.944113389
CUS00965,HP,Retail,74,4.489592878,4.935430221
CUS00966,DN,B2B,168,4.60043276,4.954201917
CUS00967,DN,B2B,57,2.364020301,3.466607921
CUS00968,HCM,B2B,11,5.40878025,4.786047951
CUS00969,HCM,Retail,168,2.65694568,3.61097633
CUS00970,CT,Retail,104,3.589676508,3.776417527
CUS00971,HP,Retail,175,4.690254746,3.799749979
CUS00972,HP,Retail,130,2.220879604,2.6589798
CUS00973,CT,Retail,180,4.321695397,2.942669575
CUS00974,HP,Retail,118,3.639664529,4.715234654
CUS00975,HP,Retail,120,2.255410425,4.74089117
CUS00976,DN,B2B,49,4.905564484,3.004983661
CUS00977,HP,Retail,187,4.00533357,3.256594093
CUS00978,HCM,Retail,38,3.213760696,4.574522473
CUS00979,DN,Retail,16,2.337311186,3.010420246
CUS00980,HCM,B2B,120,4.189896822,4.70206156
